ANA_HAT_NO;ALT_HAT_NO;TARIH;SAAT;BINIS_SAYISI
1;0;2020-01-01;8;1
1;0;2020-01-01;9;1
1;0;2020-01-01;13;2
1;0;2020-01-01;14;2
1;0;2020-01-01;15;1
1;0;2020-01-01;16;2
1;0;2020-01-01;17;4
1;0;2020-01-01;18;7
1;0;2020-01-01;20;3
1;0;2020-01-01;21;4
1;0;2020-01-01;22;4
1;0;2020-01-01;23;3
1;0;2020-01-02;7;3
1;0;2020-01-02;8;7
1;0;2020-01-02;9;4
1;0;2020-01-02;11;7
1;0;2020-01-02;12;6
1;0;2020-01-02;13;5
1;0;2020-01-02;14;8
1;0;2020-01-02;15;3
1;0;2020-01-02;16;9
1;0;2020-01-02;17;5
1;0;2020-01-02;18;7
1;0;2020-01-02;19;4
1;0;2020-01-02;20;1
1;0;2020-01-02;21;2
1;0;2020-01-02;22;1
1;0;2020-01-02;23;1
1;0;2020-01-03;6;1
1;0;2020-01-03;7;2
1;0;2020-01-03;8;3
1;0;2020-01-03;10;1
1;0;2020-01-03;11;1
1;0;2020-01-03;12;4
1;0;2020-01-03;14;6
1;0;2020-01-03;16;7
1;0;2020-01-03;17;8
1;0;2020-01-03;18;11
1;0;2020-01-03;19;3
1;0;2020-01-03;20;6
1;0;2020-01-03;21;3
1;0;2020-01-03;22;4
1;0;2020-01-03;23;1
1;0;2020-01-04;0;1
1;0;2020-01-04;7;1
1;0;2020-01-04;8;6
1;0;2020-01-04;9;1
1;0;2020-01-04;10;1
1;0;2020-01-04;11;1
1;0;2020-01-04;12;5
1;0;2020-01-04;13;5
1;0;2020-01-04;14;4
1;0;2020-01-04;15;5
1;0;2020-01-04;16;2
1;0;2020-01-04;17;5
1;0;2020-01-04;18;4
1;0;2020-01-04;19;1
1;0;2020-01-04;20;4
1;0;2020-01-04;21;3
1;0;2020-01-04;22;6
1;0;2020-01-05;7;2
1;0;2020-01-05;8;4
1;0;2020-01-05;10;2
1;0;2020-01-05;11;1
1;0;2020-01-05;12;2
1;0;2020-01-05;13;8
1;0;2020-01-05;14;7
1;0;2020-01-05;15;5
1;0;2020-01-05;16;1
1;0;2020-01-05;17;6
1;0;2020-01-05;18;6
1;0;2020-01-05;19;12
1;0;2020-01-05;20;3
1;0;2020-01-05;21;1
1;0;2020-01-05;23;1
1;0;2020-01-06;6;1
1;0;2020-01-06;7;2
1;0;2020-01-06;8;5
1;0;2020-01-06;9;2
1;0;2020-01-06;10;1
1;0;2020-01-06;11;1
1;0;2020-01-06;12;1
1;0;2020-01-06;14;4
1;0;2020-01-06;15;1
1;0;2020-01-06;16;5
1;0;2020-01-06;18;1
1;0;2020-01-07;6;3
1;0;2020-01-07;7;4
1;0;2020-01-07;8;2
1;0;2020-01-07;9;2
1;0;2020-01-07;10;4
1;0;2020-01-07;11;3
1;0;2020-01-07;12;2
1;0;2020-01-07;13;8
1;0;2020-01-07;14;2
1;0;2020-01-07;15;2
1;0;2020-01-07;16;3
1;0;2020-01-07;17;5
1;0;2020-01-07;18;4
1;0;2020-01-07;20;3
1;0;2020-01-07;21;1
1;0;2020-01-07;22;5
1;0;2020-01-08;6;1
1;0;2020-01-08;7;3
1;0;2020-01-08;8;3
1;0;2020-01-08;9;6
1;0;2020-01-08;10;2
1;0;2020-01-08;11;5
1;0;2020-01-08;12;3
1;0;2020-01-08;13;5
1;0;2020-01-08;15;1
1;0;2020-01-08;16;1
1;0;2020-01-08;17;6
1;0;2020-01-08;18;3
1;0;2020-01-08;19;1
1;0;2020-01-08;20;2
1;0;2020-01-08;21;2
1;0;2020-01-08;22;5
1;0;2020-01-08;23;2
1;0;2020-01-09;7;2
1;0;2020-01-09;8;4
1;0;2020-01-09;9;4
1;0;2020-01-09;10;5
1;0;2020-01-09;11;4
1;0;2020-01-09;12;7
1;0;2020-01-09;13;4
1;0;2020-01-09;14;1
1;0;2020-01-09;15;2
1;0;2020-01-09;16;5
1;0;2020-01-09;17;1
1;0;2020-01-09;18;1
1;0;2020-01-09;19;1
1;0;2020-01-09;20;4
1;0;2020-01-09;22;8
1;0;2020-01-09;23;3
1;0;2020-01-10;6;1
1;0;2020-01-10;7;1
1;0;2020-01-10;8;5
1;0;2020-01-10;9;2
1;0;2020-01-10;10;3
1;0;2020-01-10;11;3
1;0;2020-01-10;12;2
1;0;2020-01-10;13;11
1;0;2020-01-10;14;5
1;0;2020-01-10;15;4
1;0;2020-01-10;16;4
1;0;2020-01-10;17;13
1;0;2020-01-10;18;4
1;0;2020-01-10;19;4
1;0;2020-01-10;20;5
1;0;2020-01-10;21;5
1;0;2020-01-10;22;2
1;0;2020-01-10;23;3
1;0;2020-01-11;0;4
1;0;2020-01-11;7;4
1;0;2020-01-11;8;3
1;0;2020-01-11;9;2
1;0;2020-01-11;11;7
1;0;2020-01-11;12;5
1;0;2020-01-11;13;1
1;0;2020-01-11;14;3
1;0;2020-01-11;15;5
1;0;2020-01-11;16;4
1;0;2020-01-11;17;2
1;0;2020-01-11;18;4
1;0;2020-01-11;19;1
1;0;2020-01-11;20;1
1;0;2020-01-11;21;6
1;0;2020-01-11;22;3
1;0;2020-01-11;23;4
1;0;2020-01-12;7;1
1;0;2020-01-12;8;4
1;0;2020-01-12;9;5
1;0;2020-01-12;10;4
1;0;2020-01-12;11;4
1;0;2020-01-12;12;5
1;0;2020-01-12;13;7
1;0;2020-01-12;14;11
1;0;2020-01-12;15;2
1;0;2020-01-12;16;4
1;0;2020-01-12;17;6
1;0;2020-01-12;18;10
1;0;2020-01-12;19;2
1;0;2020-01-12;20;6
1;0;2020-01-12;21;5
1;0;2020-01-12;22;2
1;0;2020-01-12;23;2
1;0;2020-01-13;6;2
1;0;2020-01-13;7;2
1;0;2020-01-13;8;7
1;0;2020-01-13;9;4
1;0;2020-01-13;10;2
1;0;2020-01-13;11;2
1;0;2020-01-13;12;4
1;0;2020-01-13;13;5
1;0;2020-01-13;14;4
1;0;2020-01-13;16;7
1;0;2020-01-13;17;4
1;0;2020-01-13;18;2
1;0;2020-01-13;19;1
1;0;2020-01-13;20;3
1;0;2020-01-13;21;5
1;0;2020-01-13;22;1
1;0;2020-01-13;23;1
1;0;2020-01-14;0;2
1;0;2020-01-14;6;1
1;0;2020-01-14;7;4
1;0;2020-01-14;8;4
1;0;2020-01-14;9;3
1;0;2020-01-14;10;2
1;0;2020-01-14;11;5
1;0;2020-01-14;12;8
1;0;2020-01-14;13;8
1;0;2020-01-14;14;8
1;0;2020-01-14;15;11
1;0;2020-01-14;16;7
1;0;2020-01-14;17;6
1;0;2020-01-14;18;4
1;0;2020-01-14;19;2
1;0;2020-01-14;20;2
1;0;2020-01-14;21;3
1;0;2020-01-14;22;3
1;0;2020-01-14;23;5
1;0;2020-01-15;6;1
1;0;2020-01-15;7;1
1;0;2020-01-15;8;8
1;0;2020-01-15;9;6
1;0;2020-01-15;10;4
1;0;2020-01-15;11;2
1;0;2020-01-15;13;6
1;0;2020-01-15;14;6
1;0;2020-01-15;15;5
1;0;2020-01-15;16;2
1;0;2020-01-15;17;7
1;0;2020-01-15;18;4
1;0;2020-01-15;20;2
1;0;2020-01-15;21;2
1;0;2020-01-15;22;1
1;0;2020-01-15;23;2
1;0;2020-01-16;0;2
1;0;2020-01-16;8;4
1;0;2020-01-16;9;6
1;0;2020-01-16;10;1
1;0;2020-01-16;11;3
1;0;2020-01-16;12;11
1;0;2020-01-16;13;6
1;0;2020-01-16;14;7
1;0;2020-01-16;15;6
1;0;2020-01-16;16;5
1;0;2020-01-16;17;6
1;0;2020-01-16;18;1
1;0;2020-01-16;19;2
1;0;2020-01-16;20;2
1;0;2020-01-16;21;2
1;0;2020-01-16;22;4
1;0;2020-01-16;23;1
1;0;2020-01-17;0;2
1;0;2020-01-17;7;4
1;0;2020-01-17;8;6
1;0;2020-01-17;9;2
1;0;2020-01-17;10;2
1;0;2020-01-17;11;5
1;0;2020-01-17;12;3
1;0;2020-01-17;13;1
1;0;2020-01-17;14;4
1;0;2020-01-17;15;3
1;0;2020-01-17;16;2
1;0;2020-01-17;17;11
1;0;2020-01-17;18;8
1;0;2020-01-17;19;3
1;0;2020-01-17;20;1
1;0;2020-01-17;21;1
1;0;2020-01-18;0;1
1;0;2020-01-18;7;1
1;0;2020-01-18;8;3
1;0;2020-01-18;9;2
1;0;2020-01-18;10;3
1;0;2020-01-18;11;3
1;0;2020-01-18;12;2
1;0;2020-01-18;13;3
1;0;2020-01-18;14;1
1;0;2020-01-18;16;2
1;0;2020-01-18;17;3
1;0;2020-01-18;18;6
1;0;2020-01-18;20;5
1;0;2020-01-18;22;4
1;0;2020-01-18;23;1
1;0;2020-01-19;0;1
1;0;2020-01-19;7;1
1;0;2020-01-19;8;1
1;0;2020-01-19;9;1
1;0;2020-01-19;11;3
1;0;2020-01-19;12;7
1;0;2020-01-19;13;3
1;0;2020-01-19;14;1
1;0;2020-01-19;15;3
1;0;2020-01-19;16;5
1;0;2020-01-19;17;5
1;0;2020-01-19;19;5
1;0;2020-01-19;20;1
1;0;2020-01-19;21;2
1;0;2020-01-19;22;4
1;0;2020-01-19;23;1
1;0;2020-01-20;7;3
1;0;2020-01-20;8;6
1;0;2020-01-20;9;2
1;0;2020-01-20;10;1
1;0;2020-01-20;11;5
1;0;2020-01-20;12;2
1;0;2020-01-20;14;1
1;0;2020-01-20;15;2
1;0;2020-01-20;16;9
1;0;2020-01-20;17;5
1;0;2020-01-20;18;3
1;0;2020-01-20;19;4
1;0;2020-01-20;20;6
1;0;2020-01-20;21;1
1;0;2020-01-20;23;1
1;0;2020-01-21;0;1
1;0;2020-01-21;6;1
1;0;2020-01-21;8;7
1;0;2020-01-21;9;5
1;0;2020-01-21;11;2
1;0;2020-01-21;12;1
1;0;2020-01-21;13;5
1;0;2020-01-21;15;8
1;0;2020-01-21;16;6
1;0;2020-01-21;17;4
1;0;2020-01-21;18;2
1;0;2020-01-21;19;1
1;0;2020-01-21;21;2
1;0;2020-01-21;22;3
1;0;2020-01-21;23;1
1;0;2020-01-22;6;1
1;0;2020-01-22;8;3
1;0;2020-01-22;9;2
1;0;2020-01-22;10;5
1;0;2020-01-22;11;2
1;0;2020-01-22;12;5
1;0;2020-01-22;13;1
1;0;2020-01-22;14;7
1;0;2020-01-22;15;2
1;0;2020-01-22;16;2
1;0;2020-01-22;17;7
1;0;2020-01-22;18;1
1;0;2020-01-22;19;4
1;0;2020-01-22;22;1
1;0;2020-01-23;6;1
1;0;2020-01-23;8;8
1;0;2020-01-23;10;1
1;0;2020-01-23;11;2
1;0;2020-01-23;12;4
1;0;2020-01-23;13;1
1;0;2020-01-23;16;1
1;0;2020-01-23;17;7
1;0;2020-01-23;18;5
1;0;2020-01-23;19;4
1;0;2020-01-23;21;2
1;0;2020-01-23;22;5
1;0;2020-01-24;8;3
1;0;2020-01-24;9;1
1;0;2020-01-24;10;2
1;0;2020-01-24;11;2
1;0;2020-01-24;12;4
1;0;2020-01-24;14;3
1;0;2020-01-24;15;2
1;0;2020-01-24;16;5
1;0;2020-01-24;17;9
1;0;2020-01-24;18;7
1;0;2020-01-24;19;5
1;0;2020-01-24;20;1
1;0;2020-01-24;21;9
1;0;2020-01-24;23;2
1;0;2020-01-25;7;1
1;0;2020-01-25;8;1
1;0;2020-01-25;11;3
1;0;2020-01-25;12;1
1;0;2020-01-25;13;1
1;0;2020-01-25;14;3
1;0;2020-01-25;15;3
1;0;2020-01-25;16;3
1;0;2020-01-25;17;2
1;0;2020-01-25;18;1
1;0;2020-01-25;19;5
1;0;2020-01-25;20;1
1;0;2020-01-25;21;1
1;0;2020-01-25;22;3
1;0;2020-01-25;23;3
1;0;2020-01-26;0;2
1;0;2020-01-26;7;3
1;0;2020-01-26;9;1
1;0;2020-01-26;11;5
1;0;2020-01-26;12;2
1;0;2020-01-26;13;3
1;0;2020-01-26;14;1
1;0;2020-01-26;16;1
1;0;2020-01-26;17;1
1;0;2020-01-26;18;2
1;0;2020-01-26;19;4
1;0;2020-01-26;20;3
1;0;2020-01-26;21;2
1;0;2020-01-26;22;5
1;0;2020-01-26;23;5
1;0;2020-01-27;6;1
1;0;2020-01-27;7;1
1;0;2020-01-27;8;3
1;0;2020-01-27;9;6
1;0;2020-01-27;10;1
1;0;2020-01-27;11;3
1;0;2020-01-27;12;8
1;0;2020-01-27;13;2
1;0;2020-01-27;14;2
1;0;2020-01-27;15;3
1;0;2020-01-27;16;9
1;0;2020-01-27;17;7
1;0;2020-01-27;18;5
1;0;2020-01-27;19;2
1;0;2020-01-27;20;1
1;0;2020-01-27;21;4
1;0;2020-01-27;22;2
1;0;2020-01-28;8;3
1;0;2020-01-28;9;5
1;0;2020-01-28;10;4
1;0;2020-01-28;11;3
1;0;2020-01-28;12;4
1;0;2020-01-28;13;1
1;0;2020-01-28;14;1
1;0;2020-01-28;15;6
1;0;2020-01-28;16;5
1;0;2020-01-28;17;3
1;0;2020-01-28;18;1
1;0;2020-01-28;20;1
1;0;2020-01-28;21;1
1;0;2020-01-28;22;1
1;0;2020-01-28;23;1
1;0;2020-01-29;6;1
1;0;2020-01-29;8;5
1;0;2020-01-29;9;3
1;0;2020-01-29;10;2
1;0;2020-01-29;11;3
1;0;2020-01-29;12;11
1;0;2020-01-29;13;4
1;0;2020-01-29;14;3
1;0;2020-01-29;15;1
1;0;2020-01-29;16;7
1;0;2020-01-29;17;5
1;0;2020-01-29;18;6
1;0;2020-01-29;19;4
1;0;2020-01-29;20;1
1;0;2020-01-29;21;2
1;0;2020-01-29;22;5
1;0;2020-01-29;23;1
1;0;2020-01-30;0;1
1;0;2020-01-30;8;8
1;0;2020-01-30;9;5
1;0;2020-01-30;10;5
1;0;2020-01-30;11;5
1;0;2020-01-30;12;6
1;0;2020-01-30;13;9
1;0;2020-01-30;14;2
1;0;2020-01-30;15;2
1;0;2020-01-30;16;8
1;0;2020-01-30;17;3
1;0;2020-01-30;18;3
1;0;2020-01-30;19;4
1;0;2020-01-30;20;1
1;0;2020-01-30;22;2
1;0;2020-01-30;23;1
1;0;2020-01-31;0;2
1;0;2020-01-31;7;2
1;0;2020-01-31;8;5
1;0;2020-01-31;9;3
1;0;2020-01-31;10;7
1;0;2020-01-31;11;4
1;0;2020-01-31;12;1
1;0;2020-01-31;13;6
1;0;2020-01-31;14;3
1;0;2020-01-31;15;5
1;0;2020-01-31;16;3
1;0;2020-01-31;17;7
1;0;2020-01-31;19;2
1;0;2020-01-31;20;2
1;0;2020-01-31;21;3
1;0;2020-01-31;22;1
1;0;2020-01-31;23;2
1;0;2020-02-01;7;2
1;0;2020-02-01;8;8
1;0;2020-02-01;9;2
1;0;2020-02-01;10;1
1;0;2020-02-01;11;3
1;0;2020-02-01;12;5
1;0;2020-02-01;13;7
1;0;2020-02-01;14;5
1;0;2020-02-01;15;2
1;0;2020-02-01;17;4
1;0;2020-02-01;18;4
1;0;2020-02-01;21;1
1;0;2020-02-01;22;4
1;0;2020-02-01;23;2
1;0;2020-02-02;7;2
1;0;2020-02-02;8;4
1;0;2020-02-02;11;1
1;0;2020-02-02;12;3
1;0;2020-02-02;13;1
1;0;2020-02-02;14;5
1;0;2020-02-02;15;4
1;0;2020-02-02;16;3
1;0;2020-02-02;17;8
1;0;2020-02-02;18;2
1;0;2020-02-02;20;2
1;0;2020-02-02;21;1
1;0;2020-02-02;22;3
1;0;2020-02-03;7;3
1;0;2020-02-03;8;3
1;0;2020-02-03;9;2
1;0;2020-02-03;10;2
1;0;2020-02-03;11;7
1;0;2020-02-03;12;3
1;0;2020-02-03;13;2
1;0;2020-02-03;14;7
1;0;2020-02-03;15;6
1;0;2020-02-03;16;4
1;0;2020-02-03;17;7
1;0;2020-02-03;18;3
1;0;2020-02-03;19;5
1;0;2020-02-03;20;5
1;0;2020-02-03;23;2
1;0;2020-02-04;6;1
1;0;2020-02-04;8;7
1;0;2020-02-04;11;1
1;0;2020-02-04;12;3
1;0;2020-02-04;13;2
1;0;2020-02-04;14;4
1;0;2020-02-04;15;6
1;0;2020-02-04;16;5
1;0;2020-02-04;17;10
1;0;2020-02-04;18;2
1;0;2020-02-04;20;1
1;0;2020-02-04;22;4
1;0;2020-02-04;23;1
1;0;2020-02-05;0;2
1;0;2020-02-05;6;1
1;0;2020-02-05;7;1
1;0;2020-02-05;8;7
1;0;2020-02-05;9;4
1;0;2020-02-05;10;1
1;0;2020-02-05;11;1
1;0;2020-02-05;12;2
1;0;2020-02-05;13;1
1;0;2020-02-05;14;4
1;0;2020-02-05;15;5
1;0;2020-02-05;16;2
1;0;2020-02-05;17;8
1;0;2020-02-05;18;1
1;0;2020-02-05;19;3
1;0;2020-02-05;20;3
1;0;2020-02-05;22;4
1;0;2020-02-06;6;1
1;0;2020-02-06;7;1
1;0;2020-02-06;8;7
1;0;2020-02-06;9;1
1;0;2020-02-06;10;2
1;0;2020-02-06;11;3
1;0;2020-02-06;12;9
1;0;2020-02-06;13;3
1;0;2020-02-06;14;2
1;0;2020-02-06;15;1
1;0;2020-02-06;16;4
1;0;2020-02-06;17;5
1;0;2020-02-06;18;5
1;0;2020-02-06;19;4
1;0;2020-02-06;20;1
1;0;2020-02-06;21;1
1;0;2020-02-06;22;2
1;0;2020-02-06;23;2
1;0;2020-02-07;0;1
1;0;2020-02-07;6;1
1;0;2020-02-07;7;1
1;0;2020-02-07;8;4
1;0;2020-02-07;9;2
1;0;2020-02-07;10;3
1;0;2020-02-07;11;3
1;0;2020-02-07;13;4
1;0;2020-02-07;14;1
1;0;2020-02-07;15;6
1;0;2020-02-07;16;8
1;0;2020-02-07;17;9
1;0;2020-02-07;18;3
1;0;2020-02-07;21;4
1;0;2020-02-07;22;4
1;0;2020-02-08;7;1
1;0;2020-02-08;13;2
1;0;2020-02-08;17;4
1;0;2020-02-08;18;4
1;0;2020-02-08;22;3
1;0;2020-02-09;0;1
1;0;2020-02-09;7;1
1;0;2020-02-09;8;3
1;0;2020-02-09;9;2
1;0;2020-02-09;10;3
1;0;2020-02-09;11;2
1;0;2020-02-09;12;4
1;0;2020-02-09;13;3
1;0;2020-02-09;14;6
1;0;2020-02-09;15;2
1;0;2020-02-09;16;5
1;0;2020-02-09;17;3
1;0;2020-02-09;18;3
1;0;2020-02-09;19;1
1;0;2020-02-09;20;3
1;0;2020-02-09;21;3
1;0;2020-02-09;22;1
1;0;2020-02-09;23;1
1;0;2020-02-10;6;1
1;0;2020-02-10;8;1
1;0;2020-02-10;10;1
1;0;2020-02-10;11;1
1;0;2020-02-10;12;5
1;0;2020-02-10;13;6
1;0;2020-02-10;14;5
1;0;2020-02-10;15;5
1;0;2020-02-10;16;4
1;0;2020-02-10;17;4
1;0;2020-02-10;18;3
1;0;2020-02-10;19;1
1;0;2020-02-10;20;3
1;0;2020-02-10;21;3
1;0;2020-02-10;23;3
1;0;2020-02-11;7;2
1;0;2020-02-11;8;6
1;0;2020-02-11;9;1
1;0;2020-02-11;10;1
1;0;2020-02-11;11;3
1;0;2020-02-11;12;2
1;0;2020-02-11;13;1
1;0;2020-02-11;14;4
1;0;2020-02-11;15;3
1;0;2020-02-11;16;2
1;0;2020-02-11;17;1
1;0;2020-02-11;18;5
1;0;2020-02-11;19;3
1;0;2020-02-11;22;2
1;0;2020-02-12;0;1
1;0;2020-02-12;7;3
1;0;2020-02-12;8;5
1;0;2020-02-12;9;3
1;0;2020-02-12;10;1
1;0;2020-02-12;11;2
1;0;2020-02-12;12;2
1;0;2020-02-12;13;5
1;0;2020-02-12;14;5
1;0;2020-02-12;15;6
1;0;2020-02-12;16;6
1;0;2020-02-12;17;1
1;0;2020-02-12;18;2
1;0;2020-02-12;19;4
1;0;2020-02-13;6;2
1;0;2020-02-13;7;3
1;0;2020-02-13;8;4
1;0;2020-02-13;9;1
1;0;2020-02-13;10;4
1;0;2020-02-13;11;4
1;0;2020-02-13;12;3
1;0;2020-02-13;13;2
1;0;2020-02-13;14;5
1;0;2020-02-13;15;3
1;0;2020-02-13;16;5
1;0;2020-02-13;17;2
1;0;2020-02-13;18;3
1;0;2020-02-13;20;1
1;0;2020-02-13;21;1
1;0;2020-02-13;22;2
1;0;2020-02-13;23;1
1;0;2020-02-14;6;1
1;0;2020-02-14;7;3
1;0;2020-02-14;8;1
1;0;2020-02-14;9;4
1;0;2020-02-14;10;1
1;0;2020-02-14;11;2
1;0;2020-02-14;12;1
1;0;2020-02-14;13;4
1;0;2020-02-14;14;4
1;0;2020-02-14;15;3
1;0;2020-02-14;16;4
1;0;2020-02-14;17;6
1;0;2020-02-14;18;6
1;0;2020-02-14;19;4
1;0;2020-02-14;20;5
1;0;2020-02-14;21;3
1;0;2020-02-14;22;5
1;0;2020-02-15;0;1
1;0;2020-02-15;7;2
1;0;2020-02-15;8;3
1;0;2020-02-15;9;5
1;0;2020-02-15;10;3
1;0;2020-02-15;11;1
1;0;2020-02-15;12;5
1;0;2020-02-15;13;8
1;0;2020-02-15;14;3
1;0;2020-02-15;15;3
1;0;2020-02-15;16;2
1;0;2020-02-15;17;3
1;0;2020-02-15;18;4
1;0;2020-02-15;19;4
1;0;2020-02-15;20;1
1;0;2020-02-15;21;4
1;0;2020-02-15;22;2
1;0;2020-02-15;23;3
1;0;2020-02-16;7;1
1;0;2020-02-16;8;2
1;0;2020-02-16;9;2
1;0;2020-02-16;10;1
1;0;2020-02-16;11;4
1;0;2020-02-16;12;2
1;0;2020-02-16;13;3
1;0;2020-02-16;14;2
1;0;2020-02-16;15;1
1;0;2020-02-16;17;10
1;0;2020-02-16;19;6
1;0;2020-02-16;20;4
1;0;2020-02-16;21;4
1;0;2020-02-16;23;2
1;0;2020-02-17;6;1
1;0;2020-02-17;7;3
1;0;2020-02-17;8;6
1;0;2020-02-17;9;2
1;0;2020-02-17;10;5
1;0;2020-02-17;11;7
1;0;2020-02-17;12;7
1;0;2020-02-17;13;3
1;0;2020-02-17;14;5
1;0;2020-02-17;15;1
1;0;2020-02-17;16;5
1;0;2020-02-17;17;11
1;0;2020-02-17;18;6
1;0;2020-02-17;19;2
1;0;2020-02-17;20;6
1;0;2020-02-17;21;2
1;0;2020-02-17;22;4
1;0;2020-02-17;23;1
1;0;2020-02-18;8;2
1;0;2020-02-18;9;1
1;0;2020-02-18;10;4
1;0;2020-02-18;11;3
1;0;2020-02-18;12;3
1;0;2020-02-18;13;4
1;0;2020-02-18;14;5
1;0;2020-02-18;15;1
1;0;2020-02-18;16;5
1;0;2020-02-18;17;4
1;0;2020-02-18;18;4
1;0;2020-02-18;19;3
1;0;2020-02-18;20;2
1;0;2020-02-18;21;2
1;0;2020-02-18;22;5
1;0;2020-02-18;23;5
1;0;2020-02-19;6;2
1;0;2020-02-19;7;2
1;0;2020-02-19;8;5
1;0;2020-02-19;9;2
1;0;2020-02-19;10;6
1;0;2020-02-19;11;2
1;0;2020-02-19;12;2
1;0;2020-02-19;13;7
1;0;2020-02-19;14;5
1;0;2020-02-19;15;6
1;0;2020-02-19;16;1
1;0;2020-02-19;17;4
1;0;2020-02-19;18;11
1;0;2020-02-19;19;4
1;0;2020-02-19;20;5
1;0;2020-02-19;21;6
1;0;2020-02-19;22;6
1;0;2020-02-19;23;3
1;0;2020-02-20;8;9
1;0;2020-02-20;10;3
1;0;2020-02-20;11;2
1;0;2020-02-20;12;5
1;0;2020-02-20;13;12
1;0;2020-02-20;14;4
1;0;2020-02-20;15;8
1;0;2020-02-20;16;5
1;0;2020-02-20;17;10
1;0;2020-02-20;18;5
1;0;2020-02-20;19;5
1;0;2020-02-20;20;5
1;0;2020-02-20;21;5
1;0;2020-02-20;22;2
1;0;2020-02-20;23;1
1;0;2020-02-21;7;1
1;0;2020-02-21;8;5
1;0;2020-02-21;9;4
1;0;2020-02-21;10;1
1;0;2020-02-21;11;1
1;0;2020-02-21;12;3
1;0;2020-02-21;13;7
1;0;2020-02-21;14;1
1;0;2020-02-21;15;2
1;0;2020-02-21;16;4
1;0;2020-02-21;17;14
1;0;2020-02-21;18;6
1;0;2020-02-21;19;2
1;0;2020-02-21;20;5
1;0;2020-02-21;21;1
1;0;2020-02-21;22;6
1;0;2020-02-21;23;5
1;0;2020-02-22;0;1
1;0;2020-02-22;7;2
1;0;2020-02-22;8;2
1;0;2020-02-22;9;3
1;0;2020-02-22;11;1
1;0;2020-02-22;12;3
1;0;2020-02-22;13;5
1;0;2020-02-22;14;4
1;0;2020-02-22;15;3
1;0;2020-02-22;16;11
1;0;2020-02-22;17;9
1;0;2020-02-22;18;11
1;0;2020-02-22;19;5
1;0;2020-02-22;20;3
1;0;2020-02-22;21;2
1;0;2020-02-22;22;1
1;0;2020-02-22;23;1
1;0;2020-02-23;0;1
1;0;2020-02-23;7;1
1;0;2020-02-23;8;2
1;0;2020-02-23;9;1
1;0;2020-02-23;10;1
1;0;2020-02-23;11;1
1;0;2020-02-23;12;5
1;0;2020-02-23;13;3
1;0;2020-02-23;14;4
1;0;2020-02-23;15;6
1;0;2020-02-23;16;6
1;0;2020-02-23;17;4
1;0;2020-02-23;18;13
1;0;2020-02-23;19;7
1;0;2020-02-23;20;2
1;0;2020-02-23;21;3
1;0;2020-02-23;22;4
1;0;2020-02-23;23;4
1;0;2020-02-24;8;10
1;0;2020-02-24;9;5
1;0;2020-02-24;11;4
1;0;2020-02-24;12;4
1;0;2020-02-24;13;4
1;0;2020-02-24;14;5
1;0;2020-02-24;15;3
1;0;2020-02-24;16;4
1;0;2020-02-24;17;4
1;0;2020-02-24;18;8
1;0;2020-02-24;19;1
1;0;2020-02-24;20;3
1;0;2020-02-24;21;2
1;0;2020-02-24;22;4
1;0;2020-02-24;23;2
1;0;2020-02-25;7;2
1;0;2020-02-25;8;8
1;0;2020-02-25;9;2
1;0;2020-02-25;10;1
1;0;2020-02-25;11;4
1;0;2020-02-25;12;2
1;0;2020-02-25;13;4
1;0;2020-02-25;14;6
1;0;2020-02-25;15;4
1;0;2020-02-25;17;3
1;0;2020-02-25;18;4
1;0;2020-02-25;19;1
1;0;2020-02-25;22;2
1;0;2020-02-26;6;1
1;0;2020-02-26;8;7
1;0;2020-02-26;9;1
1;0;2020-02-26;10;3
1;0;2020-02-26;11;7
1;0;2020-02-26;12;6
1;0;2020-02-26;13;4
1;0;2020-02-26;14;4
1;0;2020-02-26;15;5
1;0;2020-02-26;16;3
1;0;2020-02-26;17;6
1;0;2020-02-26;18;4
1;0;2020-02-26;19;3
1;0;2020-02-26;20;5
1;0;2020-02-26;21;5
1;0;2020-02-26;22;5
1;0;2020-02-26;23;1
1;0;2020-02-27;0;2
1;0;2020-02-27;8;1
1;0;2020-02-27;9;5
1;0;2020-02-27;10;3
1;0;2020-02-27;11;4
1;0;2020-02-27;12;9
1;0;2020-02-27;13;6
1;0;2020-02-27;14;2
1;0;2020-02-27;15;1
1;0;2020-02-27;16;2
1;0;2020-02-27;18;9
1;0;2020-02-27;19;2
1;0;2020-02-27;21;3
1;0;2020-02-27;22;3
1;0;2020-02-27;23;2
1;0;2020-02-28;8;7
1;0;2020-02-28;9;7
1;0;2020-02-28;10;1
1;0;2020-02-28;11;1
1;0;2020-02-28;12;5
1;0;2020-02-28;13;7
1;0;2020-02-28;14;4
1;0;2020-02-28;15;6
1;0;2020-02-28;16;6
1;0;2020-02-28;17;5
1;0;2020-02-28;18;5
1;0;2020-02-28;19;6
1;0;2020-02-28;20;2
1;0;2020-02-28;21;3
1;0;2020-02-28;22;7
1;0;2020-02-28;23;2
1;0;2020-02-29;8;3
1;0;2020-02-29;9;1
1;0;2020-02-29;10;4
1;0;2020-02-29;11;3
1;0;2020-02-29;12;1
1;0;2020-02-29;13;7
1;0;2020-02-29;14;5
1;0;2020-02-29;15;1
1;0;2020-02-29;16;1
1;0;2020-02-29;17;10
1;0;2020-02-29;18;6
1;0;2020-02-29;19;2
1;0;2020-02-29;20;2
