ANA_HAT_NO;ALT_HAT_NO;TARIH;SAAT;BINIS_SAYISI
1;0;2020-06-18;20;2
1;0;2020-06-18;21;2
1;0;2020-06-18;23;2
1;0;2020-06-19;8;1
1;0;2020-06-19;10;2
1;0;2020-06-19;14;1
1;0;2020-06-19;15;2
1;0;2020-06-19;16;4
1;0;2020-06-19;17;1
1;0;2020-06-19;19;2
1;0;2020-06-19;20;1
1;0;2020-06-19;21;1
1;0;2020-06-19;22;1
1;0;2020-06-20;0;1
1;0;2020-06-20;7;1
1;0;2020-06-20;13;1
1;0;2020-06-20;14;3
1;0;2020-06-20;15;1
1;0;2020-06-20;17;4
1;0;2020-06-20;19;3
1;0;2020-06-20;20;1
1;0;2020-06-20;21;1
1;0;2020-06-21;0;1
1;0;2020-06-21;7;1
1;0;2020-06-21;13;2
1;0;2020-06-21;16;1
1;0;2020-06-21;17;4
1;0;2020-06-21;19;3
1;0;2020-06-21;21;1
1;0;2020-06-22;7;3
1;0;2020-06-22;9;1
1;0;2020-06-22;10;1
1;0;2020-06-22;11;1
1;0;2020-06-22;12;1
1;0;2020-06-22;13;1
1;0;2020-06-22;14;2
1;0;2020-06-22;15;1
1;0;2020-06-22;17;1
1;0;2020-06-22;18;1
1;0;2020-06-22;20;3
1;0;2020-06-23;0;1
1;0;2020-06-23;10;2
1;0;2020-06-23;14;2
1;0;2020-06-23;16;2
1;0;2020-06-23;17;1
1;0;2020-06-23;18;2
1;0;2020-06-23;20;1
1;0;2020-06-23;21;1
1;0;2020-06-23;22;1
1;0;2020-06-24;0;1
1;0;2020-06-24;10;3
1;0;2020-06-24;14;1
1;0;2020-06-24;16;2
1;0;2020-06-24;17;3
1;0;2020-06-24;18;1
1;0;2020-06-24;19;1
1;0;2020-06-24;20;3
1;0;2020-06-24;23;2
1;0;2020-06-25;7;2
1;0;2020-06-25;8;1
1;0;2020-06-25;10;1
1;0;2020-06-25;12;1
1;0;2020-06-25;13;5
1;0;2020-06-25;15;2
1;0;2020-06-25;20;1
1;0;2020-06-25;23;2
1;0;2020-06-26;7;2
1;0;2020-06-26;8;2
1;0;2020-06-26;9;1
1;0;2020-06-26;11;1
1;0;2020-06-26;13;7
1;0;2020-06-26;14;2
1;0;2020-06-26;15;2
1;0;2020-06-26;16;1
1;0;2020-06-26;17;1
1;0;2020-06-26;18;3
1;0;2020-06-26;19;2
1;0;2020-06-26;20;2
1;0;2020-06-26;21;4
1;0;2020-06-26;23;1
1;0;2020-06-27;8;2
1;0;2020-06-27;16;2
1;0;2020-06-27;17;4
1;0;2020-06-27;19;1
1;0;2020-06-27;20;1
1;0;2020-06-27;22;2
1;0;2020-06-27;23;1
1;0;2020-06-28;0;2
1;0;2020-06-28;9;1
1;0;2020-06-28;13;2
1;0;2020-06-28;17;2
1;0;2020-06-28;19;1
1;0;2020-06-28;20;2
1;0;2020-06-28;21;2
1;0;2020-06-28;23;3
1;0;2020-06-29;0;1
1;0;2020-06-29;7;2
1;0;2020-06-29;8;1
1;0;2020-06-29;11;1
1;0;2020-06-29;14;2
1;0;2020-06-29;15;1
1;0;2020-06-29;16;2
1;0;2020-06-29;17;1
1;0;2020-06-29;19;1
1;0;2020-06-29;20;5
1;0;2020-06-29;23;2
1;0;2020-06-30;7;1
1;0;2020-06-30;10;1
1;0;2020-06-30;11;1
1;0;2020-06-30;14;2
1;0;2020-06-30;16;1
1;0;2020-06-30;17;4
1;0;2020-06-30;18;1
1;0;2020-06-30;19;1
1;0;2020-06-30;21;1
1;0;2020-07-01;0;1
1;0;2020-07-01;7;1
1;0;2020-07-01;8;1
1;0;2020-07-01;11;1
1;0;2020-07-01;12;3
1;0;2020-07-01;13;2
1;0;2020-07-01;14;2
1;0;2020-07-01;15;1
1;0;2020-07-01;16;3
1;0;2020-07-01;18;4
1;0;2020-07-01;21;1
1;0;2020-07-01;23;1
1;0;2020-07-02;12;2
1;0;2020-07-02;13;1
1;0;2020-07-02;16;1
1;0;2020-07-02;18;2
1;0;2020-07-02;22;1
1;0;2020-07-03;0;1
1;0;2020-07-03;7;2
1;0;2020-07-03;8;3
1;0;2020-07-03;10;1
1;0;2020-07-03;11;1
1;0;2020-07-03;13;1
1;0;2020-07-03;14;3
1;0;2020-07-03;17;1
1;0;2020-07-03;18;1
1;0;2020-07-03;19;3
1;0;2020-07-03;22;1
1;0;2020-07-04;0;1
1;0;2020-07-04;9;1
1;0;2020-07-04;10;1
1;0;2020-07-04;12;3
1;0;2020-07-04;14;2
1;0;2020-07-04;15;1
1;0;2020-07-04;18;2
1;0;2020-07-04;22;1
1;0;2020-07-04;23;3
1;0;2020-07-05;0;1
1;0;2020-07-05;9;1
1;0;2020-07-05;11;2
1;0;2020-07-05;13;1
1;0;2020-07-05;14;1
1;0;2020-07-05;15;2
1;0;2020-07-05;16;2
1;0;2020-07-05;18;1
1;0;2020-07-05;19;3
1;0;2020-07-05;21;2
1;0;2020-07-05;22;1
1;0;2020-07-05;23;1
1;0;2020-07-06;6;1
1;0;2020-07-06;8;1
1;0;2020-07-06;9;1
1;0;2020-07-06;10;3
1;0;2020-07-06;13;2
1;0;2020-07-06;14;1
1;0;2020-07-06;18;1
1;0;2020-07-06;20;1
1;0;2020-07-06;22;2
1;0;2020-07-07;9;1
1;0;2020-07-07;13;1
1;0;2020-07-07;14;2
1;0;2020-07-07;15;1
1;0;2020-07-07;16;2
1;0;2020-07-07;17;3
1;0;2020-07-08;10;2
1;0;2020-07-08;13;1
1;0;2020-07-08;14;1
1;0;2020-07-08;15;1
1;0;2020-07-08;19;1
1;0;2020-07-08;20;1
1;0;2020-07-09;0;1
1;0;2020-07-09;7;1
1;0;2020-07-09;8;1
1;0;2020-07-09;11;1
1;0;2020-07-09;12;4
1;0;2020-07-09;13;3
1;0;2020-07-09;15;4
1;0;2020-07-09;18;5
1;0;2020-07-09;19;1
1;0;2020-07-09;20;1
1;0;2020-07-09;21;1
1;0;2020-07-09;22;3
1;0;2020-07-09;23;2
1;0;2020-07-10;7;1
1;0;2020-07-10;8;1
1;0;2020-07-10;10;1
1;0;2020-07-10;14;2
1;0;2020-07-10;15;1
1;0;2020-07-10;18;1
1;0;2020-07-10;19;1
1;0;2020-07-10;22;1
1;0;2020-07-10;23;1
1;0;2020-07-11;10;2
1;0;2020-07-11;12;1
1;0;2020-07-11;15;2
1;0;2020-07-11;21;1
1;0;2020-07-11;22;1
1;0;2020-07-12;0;3
1;0;2020-07-12;8;2
1;0;2020-07-12;13;3
1;0;2020-07-12;14;1
1;0;2020-07-12;15;1
1;0;2020-07-12;16;2
1;0;2020-07-12;18;2
1;0;2020-07-12;19;1
1;0;2020-07-13;6;1
1;0;2020-07-13;12;1
1;0;2020-07-13;13;1
1;0;2020-07-13;14;2
1;0;2020-07-13;15;4
1;0;2020-07-13;17;1
1;0;2020-07-13;18;1
1;0;2020-07-13;19;1
1;0;2020-07-13;22;2
1;0;2020-07-13;23;1
1;0;2020-07-14;0;1
1;0;2020-07-14;6;1
1;0;2020-07-14;8;3
1;0;2020-07-14;9;1
1;0;2020-07-14;12;2
1;0;2020-07-14;13;3
1;0;2020-07-14;14;5
1;0;2020-07-14;15;1
1;0;2020-07-14;16;2
1;0;2020-07-14;17;1
1;0;2020-07-14;18;2
1;0;2020-07-14;19;2
1;0;2020-07-15;0;1
1;0;2020-07-16;8;2
1;0;2020-07-16;9;1
1;0;2020-07-16;10;2
1;0;2020-07-16;11;5
1;0;2020-07-16;12;5
1;0;2020-07-16;13;3
1;0;2020-07-16;14;4
1;0;2020-07-16;18;1
1;0;2020-07-16;19;2
1;0;2020-07-16;20;1
1;0;2020-07-16;21;2
1;0;2020-07-16;22;1
1;0;2020-07-16;23;1
1;0;2020-07-17;8;1
1;0;2020-07-17;9;1
1;0;2020-07-17;10;3
1;0;2020-07-17;13;2
1;0;2020-07-17;14;1
1;0;2020-07-17;17;2
1;0;2020-07-17;18;3
1;0;2020-07-17;23;3
1;0;2020-07-18;7;1
1;0;2020-07-18;13;2
1;0;2020-07-18;14;3
1;0;2020-07-18;15;1
1;0;2020-07-18;16;1
1;0;2020-07-18;18;1
1;0;2020-07-18;19;1
1;0;2020-07-18;20;1
1;0;2020-07-18;21;2
1;0;2020-07-19;11;1
1;0;2020-07-19;12;2
1;0;2020-07-19;14;2
1;0;2020-07-19;16;1
1;0;2020-07-19;22;2
1;0;2020-07-19;23;2
1;0;2020-07-20;7;2
1;0;2020-07-20;8;4
1;0;2020-07-20;9;3
1;0;2020-07-20;10;6
1;0;2020-07-20;15;1
1;0;2020-07-20;16;1
1;0;2020-07-20;18;2
1;0;2020-07-20;20;4
1;0;2020-07-20;23;1
1;0;2020-07-21;8;1
1;0;2020-07-21;11;4
1;0;2020-07-21;14;2
1;0;2020-07-21;15;1
1;0;2020-07-21;16;2
1;0;2020-07-21;17;1
1;0;2020-07-21;18;1
1;0;2020-07-21;19;2
1;0;2020-07-21;20;2
1;0;2020-07-21;22;1
1;0;2020-07-22;0;1
1;0;2020-07-22;7;1
1;0;2020-07-22;8;3
1;0;2020-07-22;10;4
1;0;2020-07-22;11;1
1;0;2020-07-22;14;1
1;0;2020-07-22;15;2
1;0;2020-07-22;17;3
1;0;2020-07-22;20;4
1;0;2020-07-22;23;1
1;0;2020-07-23;0;1
1;0;2020-07-23;8;3
1;0;2020-07-23;10;1
1;0;2020-07-23;12;1
1;0;2020-07-23;13;4
1;0;2020-07-23;17;1
1;0;2020-07-23;18;2
1;0;2020-07-23;21;1
1;0;2020-07-23;23;1
1;0;2020-07-24;0;1
1;0;2020-07-24;8;3
1;0;2020-07-24;10;1
1;0;2020-07-24;12;3
1;0;2020-07-24;14;2
1;0;2020-07-24;15;1
1;0;2020-07-24;16;1
1;0;2020-07-24;17;1
1;0;2020-07-24;18;2
1;0;2020-07-24;19;2
1;0;2020-07-24;21;1
1;0;2020-07-25;0;1
1;0;2020-07-25;10;1
1;0;2020-07-25;11;1
1;0;2020-07-25;14;4
1;0;2020-07-25;15;1
1;0;2020-07-25;18;2
1;0;2020-07-25;19;2
1;0;2020-07-25;20;1
1;0;2020-07-25;21;2
1;0;2020-07-25;22;1
1;0;2020-07-25;23;1
1;0;2020-07-26;0;2
1;0;2020-07-26;7;1
1;0;2020-07-26;8;1
1;0;2020-07-26;9;2
1;0;2020-07-26;10;2
1;0;2020-07-26;13;2
1;0;2020-07-26;14;2
1;0;2020-07-26;16;1
1;0;2020-07-26;18;1
1;0;2020-07-26;19;3
1;0;2020-07-26;21;2
1;0;2020-07-26;23;2
1;0;2020-07-27;8;1
1;0;2020-07-27;9;4
1;0;2020-07-27;10;1
1;0;2020-07-27;11;1
1;0;2020-07-27;13;2
1;0;2020-07-27;14;1
1;0;2020-07-27;17;2
1;0;2020-07-27;18;1
1;0;2020-07-28;7;1
1;0;2020-07-28;10;1
1;0;2020-07-28;15;1
1;0;2020-07-28;16;2
1;0;2020-07-28;18;2
1;0;2020-07-28;20;1
1;0;2020-07-28;21;3
1;0;2020-07-29;7;1
1;0;2020-07-29;8;1
1;0;2020-07-29;10;1
1;0;2020-07-29;11;1
1;0;2020-07-29;12;1
1;0;2020-07-29;14;3
1;0;2020-07-29;15;2
1;0;2020-07-29;16;1
1;0;2020-07-29;17;2
1;0;2020-07-29;18;2
1;0;2020-07-29;19;2
1;0;2020-07-29;20;2
1;0;2020-07-30;8;2
1;0;2020-07-30;14;2
1;0;2020-07-30;15;1
1;0;2020-07-30;16;2
1;0;2020-07-30;17;1
1;0;2020-07-30;19;2
1;0;2020-07-30;20;1
1;0;2020-07-30;22;1
1;0;2020-07-31;0;1
1;0;2020-08-04;8;2
1;0;2020-08-04;9;1
1;0;2020-08-04;10;2
1;0;2020-08-04;12;3
1;0;2020-08-04;13;1
1;0;2020-08-04;14;2
1;0;2020-08-04;15;3
1;0;2020-08-04;16;1
1;0;2020-08-04;17;1
1;0;2020-08-04;19;2
1;0;2020-08-04;20;1
1;0;2020-08-04;23;1
1;0;2020-08-05;0;1
1;0;2020-08-05;10;1
1;0;2020-08-05;11;1
1;0;2020-08-05;13;3
1;0;2020-08-05;15;2
1;0;2020-08-05;16;2
1;0;2020-08-05;17;2
1;0;2020-08-05;18;2
1;0;2020-08-05;19;1
1;0;2020-08-05;20;2
1;0;2020-08-06;0;1
1;0;2020-08-06;8;1
1;0;2020-08-06;10;1
1;0;2020-08-06;13;1
1;0;2020-08-06;16;1
1;0;2020-08-06;19;1
1;0;2020-08-06;22;1
1;0;2020-08-06;23;3
1;0;2020-08-07;9;1
1;0;2020-08-07;10;2
1;0;2020-08-07;11;1
1;0;2020-08-07;12;1
1;0;2020-08-07;13;1
1;0;2020-08-07;14;1
1;0;2020-08-07;16;1
1;0;2020-08-07;18;3
1;0;2020-08-07;19;1
1;0;2020-08-07;20;2
1;0;2020-08-08;9;1
1;0;2020-08-08;10;2
1;0;2020-08-08;11;2
1;0;2020-08-08;13;1
1;0;2020-08-08;14;3
1;0;2020-08-08;15;2
1;0;2020-08-08;16;1
1;0;2020-08-08;17;1
1;0;2020-08-08;19;2
1;0;2020-08-08;21;1
1;0;2020-08-08;22;1
1;0;2020-08-09;0;1
1;0;2020-08-09;12;1
1;0;2020-08-09;13;2
1;0;2020-08-09;14;4
1;0;2020-08-09;16;3
1;0;2020-08-09;18;1
1;0;2020-08-09;21;1
1;0;2020-08-09;22;2
1;0;2020-08-09;23;1
1;0;2020-08-10;8;1
1;0;2020-08-10;9;2
1;0;2020-08-10;10;1
1;0;2020-08-10;12;2
1;0;2020-08-10;13;2
1;0;2020-08-10;14;1
1;0;2020-08-10;15;1
1;0;2020-08-10;16;1
1;0;2020-08-10;17;1
1;0;2020-08-10;18;2
1;0;2020-08-10;19;1
1;0;2020-08-10;20;4
1;0;2020-08-10;22;1
1;0;2020-08-10;23;2
1;0;2020-08-11;7;2
1;0;2020-08-11;10;1
1;0;2020-08-11;12;2
1;0;2020-08-11;13;2
1;0;2020-08-11;14;1
1;0;2020-08-11;15;1
1;0;2020-08-11;18;1
1;0;2020-08-11;19;1
1;0;2020-08-11;20;2
1;0;2020-08-11;22;1
1;0;2020-08-12;0;1
1;0;2020-08-12;8;2
1;0;2020-08-12;10;3
1;0;2020-08-12;12;1
1;0;2020-08-12;13;3
1;0;2020-08-12;15;1
1;0;2020-08-12;16;1
1;0;2020-08-12;17;2
1;0;2020-08-12;18;2
1;0;2020-08-12;21;1
1;0;2020-08-12;22;4
1;0;2020-08-12;23;2
1;0;2020-08-13;8;1
1;0;2020-08-13;9;3
1;0;2020-08-13;10;1
1;0;2020-08-13;11;2
1;0;2020-08-13;13;1
1;0;2020-08-13;14;1
1;0;2020-08-13;23;1
1;0;2020-08-14;7;1
1;0;2020-08-14;8;1
1;0;2020-08-14;10;3
1;0;2020-08-14;11;6
1;0;2020-08-14;14;2
1;0;2020-08-14;15;1
1;0;2020-08-14;17;1
1;0;2020-08-14;18;2
1;0;2020-08-14;19;1
1;0;2020-08-14;21;1
1;0;2020-08-14;22;2
1;0;2020-08-15;0;1
1;0;2020-08-15;6;1
1;0;2020-08-15;12;1
1;0;2020-08-15;14;1
1;0;2020-08-15;16;2
1;0;2020-08-15;18;2
1;0;2020-08-15;19;2
1;0;2020-08-15;20;1
1;0;2020-08-15;21;1
1;0;2020-08-16;9;1
1;0;2020-08-16;11;1
1;0;2020-08-16;13;4
1;0;2020-08-16;14;2
1;0;2020-08-16;15;1
1;0;2020-08-16;17;3
1;0;2020-08-16;18;1
1;0;2020-08-16;19;5
1;0;2020-08-16;21;5
1;0;2020-08-16;23;1
1;0;2020-08-17;7;1
1;0;2020-08-17;8;2
1;0;2020-08-17;9;2
1;0;2020-08-17;11;1
1;0;2020-08-17;12;1
1;0;2020-08-17;14;3
1;0;2020-08-17;16;2
1;0;2020-08-17;18;2
1;0;2020-08-17;20;2
1;0;2020-08-17;22;3
1;0;2020-08-18;14;2
1;0;2020-08-18;18;1
1;0;2020-08-18;20;3
1;0;2020-08-18;23;1
1;0;2020-08-19;8;1
1;0;2020-08-19;9;1
1;0;2020-08-19;10;4
1;0;2020-08-19;11;2
1;0;2020-08-19;14;3
1;0;2020-08-19;15;5
1;0;2020-08-19;16;1
1;0;2020-08-19;17;2
1;0;2020-08-19;18;4
1;0;2020-08-19;19;2
1;0;2020-08-19;21;1
1;0;2020-08-19;23;3
1;0;2020-08-20;9;1
1;0;2020-08-20;11;1
1;0;2020-08-20;12;1
1;0;2020-08-20;13;2
1;0;2020-08-20;14;1
1;0;2020-08-20;15;1
1;0;2020-08-20;16;1
1;0;2020-08-20;17;1
1;0;2020-08-20;18;1
1;0;2020-08-20;19;2
1;0;2020-08-20;21;2
1;0;2020-08-20;23;1
1;0;2020-08-21;8;1
1;0;2020-08-21;9;3
1;0;2020-08-21;13;2
1;0;2020-08-21;19;1
1;0;2020-08-21;20;3
1;0;2020-08-21;22;1
1;0;2020-08-21;23;1
1;0;2020-08-22;0;1
1;0;2020-08-22;7;3
1;0;2020-08-22;8;2
1;0;2020-08-22;12;1
1;0;2020-08-22;14;2
1;0;2020-08-22;16;1
1;0;2020-08-22;17;1
1;0;2020-08-22;19;1
1;0;2020-08-22;21;1
1;0;2020-08-23;10;1
1;0;2020-08-23;12;1
1;0;2020-08-23;13;1
1;0;2020-08-23;15;3
1;0;2020-08-23;16;1
1;0;2020-08-23;17;3
1;0;2020-08-23;19;2
1;0;2020-08-23;20;4
1;0;2020-08-23;21;3
1;0;2020-08-24;9;2
1;0;2020-08-24;12;2
1;0;2020-08-24;13;3
1;0;2020-08-24;14;1
1;0;2020-08-24;18;2
1;0;2020-08-24;19;1
1;0;2020-08-24;23;1
1;0;2020-08-25;8;1
1;0;2020-08-25;10;3
1;0;2020-08-25;11;2
1;0;2020-08-25;12;1
1;0;2020-08-25;15;1
1;0;2020-08-25;18;3
1;0;2020-08-25;19;1
1;0;2020-08-25;20;1
1;0;2020-08-25;21;2
1;0;2020-08-25;23;1
1;0;2020-08-26;8;1
1;0;2020-08-26;9;2
1;0;2020-08-26;10;1
1;0;2020-08-26;13;3
1;0;2020-08-26;15;1
1;0;2020-08-26;16;3
1;0;2020-08-26;18;1
1;0;2020-08-26;19;3
1;0;2020-08-26;20;1
1;0;2020-08-26;22;1
1;0;2020-08-27;8;3
1;0;2020-08-27;9;1
1;0;2020-08-27;10;1
1;0;2020-08-27;16;3
1;0;2020-08-27;18;4
1;0;2020-08-27;19;2
1;0;2020-08-27;21;1
1;0;2020-08-28;7;1
1;0;2020-08-28;8;2
1;0;2020-08-28;11;2
1;0;2020-08-28;12;1
1;0;2020-08-28;13;2
1;0;2020-08-28;15;1
1;0;2020-08-28;16;1
1;0;2020-08-28;18;1
1;0;2020-08-28;20;1
1;0;2020-08-28;21;1
1;0;2020-08-28;22;1
1;0;2020-08-29;10;3
1;0;2020-08-29;12;1
1;0;2020-08-29;15;1
1;0;2020-08-29;16;2
1;0;2020-08-29;18;1
1;0;2020-08-29;20;2
1;0;2020-08-30;9;1
1;0;2020-08-30;14;3
1;0;2020-08-30;15;1
1;0;2020-08-30;19;2
1;0;2020-08-30;22;1
1;0;2020-08-30;23;1
1;0;2020-08-31;8;3
1;0;2020-08-31;10;1
1;0;2020-08-31;11;1
1;0;2020-08-31;12;1
1;0;2020-08-31;14;3
1;0;2020-08-31;17;1
1;0;2020-08-31;18;4
1;0;2020-08-31;21;1
1;0;2020-08-31;23;2
1;0;2020-09-01;8;2
1;0;2020-09-01;10;1
1;0;2020-09-01;13;4
1;0;2020-09-01;15;2
1;0;2020-09-01;16;1
1;0;2020-09-01;17;1
1;0;2020-09-01;18;1
1;0;2020-09-01;21;2
1;0;2020-09-01;22;2
1;0;2020-09-02;0;1
1;0;2020-09-02;8;2
1;0;2020-09-02;9;3
1;0;2020-09-02;12;2
1;0;2020-09-02;16;1
1;0;2020-09-02;17;2
1;0;2020-09-02;20;2
1;0;2020-09-02;23;1
1;0;2020-09-03;0;1
1;0;2020-09-03;7;1
1;0;2020-09-03;10;1
1;0;2020-09-03;16;2
1;0;2020-09-03;17;1
1;0;2020-09-03;18;2
1;0;2020-09-04;0;1
1;0;2020-09-04;8;1
1;0;2020-09-04;9;2
1;0;2020-09-04;11;2
1;0;2020-09-04;12;1
