ANA_HAT_NO;ALT_HAT_NO;TARIH;SAAT;BINIS_SAYISI
1;0;2020-03-01;0;12
1;0;2020-03-01;7;67
1;0;2020-03-01;8;186
1;0;2020-03-01;9;192
1;0;2020-03-01;10;83
1;0;2020-03-01;11;156
1;0;2020-03-01;12;270
1;0;2020-03-01;13;372
1;0;2020-03-01;14;266
1;0;2020-03-01;15;245
1;0;2020-03-01;16;342
1;0;2020-03-01;17;369
1;0;2020-03-01;18;260
1;0;2020-03-01;19;219
1;0;2020-03-01;20;273
1;0;2020-03-01;21;163
1;0;2020-03-01;22;85
1;0;2020-03-02;0;29
1;0;2020-03-02;6;24
1;0;2020-03-02;7;417
1;0;2020-03-02;8;594
1;0;2020-03-02;9;405
1;0;2020-03-02;10;291
1;0;2020-03-02;11;345
1;0;2020-03-02;12;455
1;0;2020-03-02;13;364
1;0;2020-03-02;14;545
1;0;2020-03-02;15;737
1;0;2020-03-02;16;594
1;0;2020-03-02;17;340
1;0;2020-03-02;18;381
1;0;2020-03-02;19;295
1;0;2020-03-02;20;341
1;0;2020-03-02;21;202
1;0;2020-03-02;22;160
1;0;2020-03-02;23;83
1;0;2020-03-03;0;14
1;0;2020-03-03;6;28
1;0;2020-03-03;7;361
1;0;2020-03-03;8;577
1;0;2020-03-03;9;312
1;0;2020-03-03;10;214
1;0;2020-03-03;11;367
1;0;2020-03-03;12;412
1;0;2020-03-03;13;327
1;0;2020-03-03;14;486
1;0;2020-03-03;15;778
1;0;2020-03-03;16;701
1;0;2020-03-03;17;523
1;0;2020-03-03;18;384
1;0;2020-03-03;19;284
1;0;2020-03-03;20;289
1;0;2020-03-03;21;235
1;0;2020-03-03;22;133
1;0;2020-03-03;23;99
1;0;2020-03-04;0;16
1;0;2020-03-04;6;32
1;0;2020-03-04;7;353
1;0;2020-03-04;8;693
1;0;2020-03-04;9;361
1;0;2020-03-04;10;152
1;0;2020-03-04;11;317
1;0;2020-03-04;12;314
1;0;2020-03-04;13;345
1;0;2020-03-04;14;502
1;0;2020-03-04;15;628
1;0;2020-03-04;16;515
1;0;2020-03-04;17;263
1;0;2020-03-04;18;457
1;0;2020-03-04;19;203
1;0;2020-03-04;20;356
1;0;2020-03-04;21;213
1;0;2020-03-04;22;121
1;0;2020-03-04;23;79
1;0;2020-03-05;0;16
1;0;2020-03-05;6;12
1;0;2020-03-05;7;227
1;0;2020-03-05;8;380
1;0;2020-03-05;9;488
1;0;2020-03-05;10;236
1;0;2020-03-05;11;301
1;0;2020-03-05;12;426
1;0;2020-03-05;13;335
1;0;2020-03-05;14;515
1;0;2020-03-05;15;816
1;0;2020-03-05;16;469
1;0;2020-03-05;17;456
1;0;2020-03-05;18;414
1;0;2020-03-05;19;192
1;0;2020-03-05;20;223
1;0;2020-03-05;21;120
1;0;2020-03-05;22;127
1;0;2020-03-05;23;66
1;0;2020-03-06;0;9
1;0;2020-03-06;6;58
1;0;2020-03-06;7;249
1;0;2020-03-06;8;466
1;0;2020-03-06;9;305
1;0;2020-03-06;10;100
1;0;2020-03-06;11;258
1;0;2020-03-06;12;470
1;0;2020-03-06;13;273
1;0;2020-03-06;14;368
1;0;2020-03-06;15;413
1;0;2020-03-06;16;420
1;0;2020-03-06;17;409
1;0;2020-03-06;18;458
1;0;2020-03-06;19;231
1;0;2020-03-06;20;162
1;0;2020-03-06;21;173
1;0;2020-03-06;22;178
1;0;2020-03-06;23;97
1;0;2020-03-07;0;39
1;0;2020-03-07;6;20
1;0;2020-03-07;7;86
1;0;2020-03-07;8;96
1;0;2020-03-07;9;171
1;0;2020-03-07;10;78
1;0;2020-03-07;11;142
1;0;2020-03-07;12;100
1;0;2020-03-07;13;263
1;0;2020-03-07;14;355
1;0;2020-03-07;15;185
1;0;2020-03-07;16;195
1;0;2020-03-07;17;253
1;0;2020-03-07;18;345
1;0;2020-03-07;19;198
1;0;2020-03-07;20;117
1;0;2020-03-07;21;86
1;0;2020-03-07;22;175
1;0;2020-03-07;23;165
1;0;2020-03-08;0;88
1;0;2020-03-08;7;37
1;0;2020-03-08;8;149
1;0;2020-03-08;9;159
1;0;2020-03-08;10;112
1;0;2020-03-08;11;167
1;0;2020-03-08;12;321
1;0;2020-03-08;13;413
1;0;2020-03-08;14;320
1;0;2020-03-08;15;252
1;0;2020-03-08;16;392
1;0;2020-03-08;17;384
1;0;2020-03-08;18;289
1;0;2020-03-08;19;400
1;0;2020-03-08;20;250
1;0;2020-03-08;21;182
1;0;2020-03-08;22;130
1;0;2020-03-08;23;145
1;0;2020-03-09;0;9
1;0;2020-03-09;6;5
1;0;2020-03-09;7;289
1;0;2020-03-09;8;364
1;0;2020-03-09;9;186
1;0;2020-03-09;10;127
1;0;2020-03-09;11;367
1;0;2020-03-09;12;370
1;0;2020-03-09;13;176
1;0;2020-03-09;14;417
1;0;2020-03-09;15;740
1;0;2020-03-09;16;491
1;0;2020-03-09;17;619
1;0;2020-03-09;18;313
1;0;2020-03-09;19;174
1;0;2020-03-09;20;349
1;0;2020-03-09;21;140
1;0;2020-03-09;22;80
1;0;2020-03-09;23;66
1;0;2020-03-10;0;19
1;0;2020-03-10;6;3
1;0;2020-03-10;7;280
1;0;2020-03-10;8;419
1;0;2020-03-10;9;270
1;0;2020-03-10;10;103
1;0;2020-03-10;11;347
1;0;2020-03-10;12;355
1;0;2020-03-10;13;242
1;0;2020-03-10;14;292
1;0;2020-03-10;15;471
1;0;2020-03-10;16;594
1;0;2020-03-10;17;521
1;0;2020-03-10;18;282
1;0;2020-03-10;19;193
1;0;2020-03-10;20;236
1;0;2020-03-10;21;180
1;0;2020-03-10;22;161
1;0;2020-03-10;23;81
1;0;2020-03-11;0;26
1;0;2020-03-11;6;34
1;0;2020-03-11;7;330
1;0;2020-03-11;8;582
1;0;2020-03-11;9;173
1;0;2020-03-11;10;267
1;0;2020-03-11;11;432
1;0;2020-03-11;12;468
1;0;2020-03-11;13;265
1;0;2020-03-11;14;485
1;0;2020-03-11;15;684
1;0;2020-03-11;16;457
1;0;2020-03-11;17;449
1;0;2020-03-11;18;346
1;0;2020-03-11;19;245
1;0;2020-03-11;20;443
1;0;2020-03-11;21;208
1;0;2020-03-11;22;190
1;0;2020-03-11;23;79
1;0;2020-03-12;0;32
1;0;2020-03-12;6;24
1;0;2020-03-12;7;293
1;0;2020-03-12;8;602
1;0;2020-03-12;9;289
1;0;2020-03-12;10;297
1;0;2020-03-12;11;419
1;0;2020-03-12;12;475
1;0;2020-03-12;13;270
1;0;2020-03-12;14;358
1;0;2020-03-12;15;459
1;0;2020-03-12;16;337
1;0;2020-03-12;17;414
1;0;2020-03-12;18;281
1;0;2020-03-12;19;239
1;0;2020-03-12;20;392
1;0;2020-03-12;21;268
1;0;2020-03-12;22;290
1;0;2020-03-12;23;130
1;0;2020-03-13;0;58
1;0;2020-03-13;6;33
1;0;2020-03-13;7;245
1;0;2020-03-13;8;424
1;0;2020-03-13;9;306
1;0;2020-03-13;10;360
1;0;2020-03-13;11;314
1;0;2020-03-13;12;306
1;0;2020-03-13;13;250
1;0;2020-03-13;14;204
1;0;2020-03-13;15;371
1;0;2020-03-13;16;199
1;0;2020-03-13;17;282
1;0;2020-03-13;18;345
1;0;2020-03-13;19;149
1;0;2020-03-13;20;197
1;0;2020-03-13;21;148
1;0;2020-03-13;22;163
1;0;2020-03-13;23;91
1;0;2020-03-14;0;37
1;0;2020-03-14;6;11
1;0;2020-03-14;7;69
1;0;2020-03-14;8;259
1;0;2020-03-14;9;128
1;0;2020-03-14;10;102
1;0;2020-03-14;11;101
1;0;2020-03-14;12;168
1;0;2020-03-14;13;129
1;0;2020-03-14;14;250
1;0;2020-03-14;15;215
1;0;2020-03-14;16;225
1;0;2020-03-14;17;97
1;0;2020-03-14;18;167
1;0;2020-03-14;19;153
1;0;2020-03-14;20;89
1;0;2020-03-14;21;119
1;0;2020-03-14;22;125
1;0;2020-03-14;23;39
1;0;2020-03-15;0;16
1;0;2020-03-15;7;61
1;0;2020-03-15;8;102
1;0;2020-03-15;9;105
1;0;2020-03-15;10;21
1;0;2020-03-15;11;21
1;0;2020-03-15;12;96
1;0;2020-03-15;13;20
1;0;2020-03-15;15;59
1;0;2020-03-15;16;180
1;0;2020-03-15;17;169
1;0;2020-03-15;18;128
1;0;2020-03-15;19;72
1;0;2020-03-15;20;118
1;0;2020-03-15;21;118
1;0;2020-03-15;22;25
1;0;2020-03-15;23;39
1;0;2020-03-16;6;36
1;0;2020-03-16;7;73
1;0;2020-03-16;8;101
1;0;2020-03-16;9;76
1;0;2020-03-16;10;158
1;0;2020-03-16;11;77
1;0;2020-03-16;12;132
1;0;2020-03-16;13;143
1;0;2020-03-16;14;124
1;0;2020-03-16;15;88
1;0;2020-03-16;16;64
1;0;2020-03-16;17;128
1;0;2020-03-16;18;111
1;0;2020-03-16;19;59
1;0;2020-03-16;20;14
1;0;2020-03-16;21;45
1;0;2020-03-16;22;35
1;0;2020-03-16;23;34
1;0;2020-03-17;0;6
1;0;2020-03-17;6;33
1;0;2020-03-17;7;74
1;0;2020-03-17;8;26
1;0;2020-03-17;9;58
1;0;2020-03-17;10;89
1;0;2020-03-17;11;69
1;0;2020-03-17;12;66
1;0;2020-03-17;13;63
1;0;2020-03-17;14;70
1;0;2020-03-17;15;79
1;0;2020-03-17;16;75
1;0;2020-03-17;17;114
1;0;2020-03-17;18;90
1;0;2020-03-17;19;55
1;0;2020-03-17;20;29
1;0;2020-03-17;21;26
1;0;2020-03-17;22;43
1;0;2020-03-17;23;17
1;0;2020-03-18;0;3
1;0;2020-03-18;6;22
1;0;2020-03-18;7;70
1;0;2020-03-18;8;74
1;0;2020-03-18;9;51
1;0;2020-03-18;10;57
1;0;2020-03-18;11;65
1;0;2020-03-18;12;46
1;0;2020-03-18;13;41
1;0;2020-03-18;14;74
1;0;2020-03-18;15;25
1;0;2020-03-18;16;68
1;0;2020-03-18;17;109
1;0;2020-03-18;18;80
1;0;2020-03-18;19;61
1;0;2020-03-18;20;39
1;0;2020-03-18;21;29
1;0;2020-03-18;22;27
1;0;2020-03-18;23;15
1;0;2020-03-19;0;2
1;0;2020-03-19;6;23
1;0;2020-03-19;7;45
1;0;2020-03-19;8;48
1;0;2020-03-19;9;26
1;0;2020-03-19;10;41
1;0;2020-03-19;11;19
1;0;2020-03-19;12;45
1;0;2020-03-19;13;38
1;0;2020-03-19;14;58
1;0;2020-03-19;15;27
1;0;2020-03-19;16;76
1;0;2020-03-19;17;100
1;0;2020-03-19;18;34
1;0;2020-03-19;19;46
1;0;2020-03-19;20;52
1;0;2020-03-19;21;19
1;0;2020-03-19;22;19
1;0;2020-03-19;23;17
1;0;2020-03-20;0;5
1;0;2020-03-20;6;17
1;0;2020-03-20;7;60
1;0;2020-03-20;8;60
1;0;2020-03-20;9;35
1;0;2020-03-20;10;44
1;0;2020-03-20;11;41
1;0;2020-03-20;12;34
1;0;2020-03-20;13;22
1;0;2020-03-20;14;43
1;0;2020-03-20;15;31
1;0;2020-03-20;16;59
1;0;2020-03-20;17;65
1;0;2020-03-20;18;35
1;0;2020-03-20;19;37
1;0;2020-03-20;20;24
1;0;2020-03-20;21;29
1;0;2020-03-20;22;16
1;0;2020-03-20;23;14
1;0;2020-03-21;0;1
1;0;2020-03-21;6;15
1;0;2020-03-21;7;24
1;0;2020-03-21;8;18
1;0;2020-03-21;9;11
1;0;2020-03-21;10;15
1;0;2020-03-21;12;18
1;0;2020-03-21;13;42
1;0;2020-03-21;14;26
1;0;2020-03-21;15;2
1;0;2020-03-21;16;32
1;0;2020-03-21;17;23
1;0;2020-03-21;18;36
1;0;2020-03-21;19;70
1;0;2020-03-21;20;2
1;0;2020-03-21;21;11
1;0;2020-03-21;22;8
1;0;2020-03-21;23;2
1;0;2020-03-22;0;6
1;0;2020-03-22;7;14
1;0;2020-03-22;8;26
1;0;2020-03-22;9;13
1;0;2020-03-22;10;10
1;0;2020-03-22;11;22
1;0;2020-03-22;12;35
1;0;2020-03-22;13;29
1;0;2020-03-22;14;26
1;0;2020-03-22;15;34
1;0;2020-03-22;16;45
1;0;2020-03-22;17;24
1;0;2020-03-22;18;12
1;0;2020-03-22;19;24
1;0;2020-03-22;20;28
1;0;2020-03-22;21;13
1;0;2020-03-22;22;25
1;0;2020-03-22;23;13
1;0;2020-03-23;6;17
1;0;2020-03-23;7;49
1;0;2020-03-23;8;32
1;0;2020-03-23;9;31
1;0;2020-03-23;10;21
1;0;2020-03-23;12;30
1;0;2020-03-23;13;27
1;0;2020-03-23;14;41
1;0;2020-03-23;15;32
1;0;2020-03-23;16;26
1;0;2020-03-23;17;56
1;0;2020-03-23;18;38
1;0;2020-03-23;19;71
1;0;2020-03-23;20;21
1;0;2020-03-23;21;18
1;0;2020-03-23;22;8
1;0;2020-03-23;23;10
1;0;2020-03-24;0;1
1;0;2020-03-24;6;13
1;0;2020-03-24;7;30
1;0;2020-03-24;8;19
1;0;2020-03-24;9;9
1;0;2020-03-24;10;18
1;0;2020-03-24;12;17
1;0;2020-03-24;13;28
1;0;2020-03-24;14;44
1;0;2020-03-24;15;53
1;0;2020-03-24;16;16
1;0;2020-03-24;17;54
1;0;2020-03-24;18;25
1;0;2020-03-24;19;42
1;0;2020-03-24;20;14
1;0;2020-03-24;21;16
1;0;2020-03-24;22;13
1;0;2020-03-24;23;1
1;0;2020-03-25;0;2
1;0;2020-03-25;6;16
1;0;2020-03-25;7;32
1;0;2020-03-25;8;18
1;0;2020-03-25;9;28
1;0;2020-03-25;10;11
1;0;2020-03-25;11;1
1;0;2020-03-25;12;23
1;0;2020-03-25;13;11
1;0;2020-03-25;14;29
1;0;2020-03-25;15;43
1;0;2020-03-25;16;25
1;0;2020-03-25;17;53
1;0;2020-03-25;18;49
1;0;2020-03-25;19;57
1;0;2020-03-25;20;2
1;0;2020-03-25;21;13
1;0;2020-03-25;22;3
1;0;2020-03-26;6;14
1;0;2020-03-26;7;21
1;0;2020-03-26;8;21
1;0;2020-03-26;9;15
1;0;2020-03-26;10;13
1;0;2020-03-26;12;12
1;0;2020-03-26;13;23
1;0;2020-03-26;14;34
1;0;2020-03-26;15;30
1;0;2020-03-26;16;16
1;0;2020-03-26;17;14
1;0;2020-03-26;18;27
1;0;2020-03-26;19;46
1;0;2020-03-26;20;13
1;0;2020-03-26;21;14
1;0;2020-03-26;22;7
1;0;2020-03-26;23;8
1;0;2020-03-27;0;1
1;0;2020-03-27;6;10
1;0;2020-03-27;7;30
1;0;2020-03-27;8;15
1;0;2020-03-27;9;27
1;0;2020-03-27;10;14
1;0;2020-03-27;12;20
1;0;2020-03-27;13;34
1;0;2020-03-27;14;24
1;0;2020-03-27;15;24
1;0;2020-03-27;16;31
1;0;2020-03-27;17;31
1;0;2020-03-27;18;33
1;0;2020-03-27;19;41
1;0;2020-03-27;20;3
1;0;2020-03-27;21;12
1;0;2020-03-27;22;4
1;0;2020-03-27;23;5
1;0;2020-03-28;0;4
1;0;2020-03-28;6;5
1;0;2020-03-28;7;23
1;0;2020-03-28;8;11
1;0;2020-03-28;9;9
1;0;2020-03-28;10;1
1;0;2020-03-28;11;1
1;0;2020-03-28;12;10
1;0;2020-03-28;13;22
1;0;2020-03-28;14;23
1;0;2020-03-28;15;22
1;0;2020-03-28;16;13
1;0;2020-03-28;17;30
1;0;2020-03-28;18;35
1;0;2020-03-28;19;32
1;0;2020-03-28;20;2
1;0;2020-03-28;21;10
1;0;2020-03-28;22;5
1;0;2020-03-28;23;11
1;0;2020-03-29;7;14
1;0;2020-03-29;8;25
1;0;2020-03-29;9;18
1;0;2020-03-29;10;6
1;0;2020-03-29;11;19
1;0;2020-03-29;12;13
1;0;2020-03-29;13;25
1;0;2020-03-29;14;25
1;0;2020-03-29;15;22
1;0;2020-03-29;16;31
1;0;2020-03-29;17;35
1;0;2020-03-29;18;25
1;0;2020-03-29;19;28
1;0;2020-03-29;20;35
1;0;2020-03-29;21;19
1;0;2020-03-29;23;2
1;0;2020-03-30;6;7
1;0;2020-03-30;7;32
1;0;2020-03-30;8;25
1;0;2020-03-30;9;40
1;0;2020-03-30;10;16
1;0;2020-03-30;11;22
1;0;2020-03-30;12;22
1;0;2020-03-30;13;24
1;0;2020-03-30;14;7
1;0;2020-03-30;15;38
1;0;2020-03-30;16;5
1;0;2020-03-30;17;25
1;0;2020-03-30;18;51
1;0;2020-03-30;19;29
1;0;2020-03-30;20;11
1;0;2020-03-30;21;16
1;0;2020-03-30;22;5
1;0;2020-03-30;23;2
1;0;2020-03-31;0;1
1;0;2020-03-31;6;13
1;0;2020-03-31;7;17
1;0;2020-03-31;8;12
1;0;2020-03-31;9;27
1;0;2020-03-31;10;14
1;0;2020-03-31;11;1
1;0;2020-03-31;12;4
1;0;2020-03-31;13;6
1;0;2020-03-31;14;17
1;0;2020-03-31;15;36
1;0;2020-03-31;16;18
1;0;2020-03-31;17;33
1;0;2020-03-31;18;43
1;0;2020-03-31;19;20
1;0;2020-03-31;20;8
1;0;2020-03-31;21;16
1;0;2020-03-31;22;9
1;0;2020-03-31;23;4
1;0;2020-04-01;6;12
1;0;2020-04-01;7;17
1;0;2020-04-01;8;22
1;0;2020-04-01;9;25
1;0;2020-04-01;10;11
1;0;2020-04-01;11;2
1;0;2020-04-01;12;25
1;0;2020-04-01;13;27
1;0;2020-04-01;14;22
1;0;2020-04-01;15;24
1;0;2020-04-01;16;19
1;0;2020-04-01;17;34
1;0;2020-04-01;18;42
1;0;2020-04-01;19;29
1;0;2020-04-01;20;18
1;0;2020-04-01;21;15
1;0;2020-04-01;22;2
1;0;2020-04-01;23;2
1;0;2020-04-02;6;7
1;0;2020-04-02;7;12
1;0;2020-04-02;8;10
1;0;2020-04-02;9;18
1;0;2020-04-02;10;11
1;0;2020-04-02;12;11
1;0;2020-04-02;13;2
1;0;2020-04-02;14;5
1;0;2020-04-02;15;39
1;0;2020-04-02;16;16
1;0;2020-04-02;17;45
1;0;2020-04-02;18;54
1;0;2020-04-02;19;23
1;0;2020-04-02;20;10
1;0;2020-04-02;21;3
1;0;2020-04-02;22;8
1;0;2020-04-02;23;5
1;0;2020-04-03;0;2
1;0;2020-04-03;6;17
1;0;2020-04-03;7;11
1;0;2020-04-03;8;7
1;0;2020-04-03;9;17
1;0;2020-04-03;10;7
1;0;2020-04-03;12;11
1;0;2020-04-03;13;19
1;0;2020-04-03;14;20
1;0;2020-04-03;15;26
1;0;2020-04-03;16;25
1;0;2020-04-03;17;24
1;0;2020-04-03;18;52
1;0;2020-04-03;19;24
1;0;2020-04-03;20;11
1;0;2020-04-03;21;1
1;0;2020-04-03;22;10
1;0;2020-04-03;23;5
1;0;2020-04-04;0;3
1;0;2020-04-04;6;1
1;0;2020-04-04;7;11
1;0;2020-04-04;8;12
1;0;2020-04-04;9;8
1;0;2020-04-04;10;4
1;0;2020-04-04;12;4
1;0;2020-04-04;13;10
1;0;2020-04-04;14;13
1;0;2020-04-04;15;16
1;0;2020-04-04;16;12
1;0;2020-04-04;17;26
1;0;2020-04-04;18;19
1;0;2020-04-04;19;16
1;0;2020-04-04;20;7
1;0;2020-04-04;21;12
1;0;2020-04-04;22;3
1;0;2020-04-04;23;8
1;0;2020-04-05;7;12
1;0;2020-04-05;8;14
1;0;2020-04-05;9;6
1;0;2020-04-05;10;12
1;0;2020-04-05;11;17
1;0;2020-04-05;12;27
1;0;2020-04-05;13;15
1;0;2020-04-05;14;23
1;0;2020-04-05;15;11
1;0;2020-04-05;16;15
1;0;2020-04-05;17;18
1;0;2020-04-05;18;19
1;0;2020-04-05;19;19
1;0;2020-04-05;20;14
1;0;2020-04-05;21;6
1;0;2020-04-05;22;2
1;0;2020-04-05;23;2
1;0;2020-04-06;6;11
1;0;2020-04-06;7;17
1;0;2020-04-06;8;11
1;0;2020-04-06;9;18
1;0;2020-04-06;10;9
1;0;2020-04-06;11;21
1;0;2020-04-06;12;15
1;0;2020-04-06;13;22
1;0;2020-04-06;14;27
1;0;2020-04-06;15;26
1;0;2020-04-06;16;26
1;0;2020-04-06;17;28
1;0;2020-04-06;18;22
1;0;2020-04-06;19;21
1;0;2020-04-06;20;1
1;0;2020-04-06;21;10
1;0;2020-04-06;22;4
1;0;2020-04-06;23;5
1;0;2020-04-07;0;4
1;0;2020-04-07;6;9
1;0;2020-04-07;7;10
1;0;2020-04-07;8;9
1;0;2020-04-07;9;21
1;0;2020-04-07;10;15
1;0;2020-04-07;11;22
1;0;2020-04-07;12;18
1;0;2020-04-07;13;9
1;0;2020-04-07;14;17
1;0;2020-04-07;15;20
1;0;2020-04-07;16;12
1;0;2020-04-07;17;25
1;0;2020-04-07;18;28
1;0;2020-04-07;19;14
1;0;2020-04-07;20;4
1;0;2020-04-07;21;5
1;0;2020-04-07;22;2
1;0;2020-04-07;23;12
1;0;2020-04-08;0;3
1;0;2020-04-08;6;11
1;0;2020-04-08;7;15
1;0;2020-04-08;8;10
1;0;2020-04-08;9;12
1;0;2020-04-08;10;2
1;0;2020-04-08;11;10
1;0;2020-04-08;12;8
1;0;2020-04-08;13;17
1;0;2020-04-08;14;22
1;0;2020-04-08;15;26
1;0;2020-04-08;16;14
1;0;2020-04-08;17;22
1;0;2020-04-08;18;17
1;0;2020-04-08;19;19
1;0;2020-04-08;20;11
1;0;2020-04-08;21;11
1;0;2020-04-08;22;1
1;0;2020-04-08;23;2
1;0;2020-04-09;6;12
1;0;2020-04-09;7;18
1;0;2020-04-09;8;7
1;0;2020-04-09;9;15
1;0;2020-04-09;10;7
1;0;2020-04-09;11;12
1;0;2020-04-09;12;12
1;0;2020-04-09;13;18
1;0;2020-04-09;14;21
1;0;2020-04-09;15;15
1;0;2020-04-09;16;5
1;0;2020-04-09;17;19
1;0;2020-04-09;18;4
1;0;2020-04-09;19;14
1;0;2020-04-09;20;12
1;0;2020-04-09;21;10
1;0;2020-04-09;22;1
1;0;2020-04-09;23;7
1;0;2020-04-10;0;2
1;0;2020-04-10;6;10
1;0;2020-04-10;7;16
1;0;2020-04-10;8;19
1;0;2020-04-10;9;12
1;0;2020-04-10;10;12
1;0;2020-04-10;13;18
1;0;2020-04-10;14;14
1;0;2020-04-10;17;4
1;0;2020-04-10;18;4
1;0;2020-04-10;19;22
1;0;2020-04-10;20;9
1;0;2020-04-10;21;6
1;0;2020-04-13;6;10
1;0;2020-04-13;7;21
1;0;2020-04-13;8;14
1;0;2020-04-13;9;14
1;0;2020-04-13;10;26
1;0;2020-04-13;11;16
1;0;2020-04-13;12;11
1;0;2020-04-13;13;16
1;0;2020-04-13;14;30
1;0;2020-04-13;15;31
1;0;2020-04-13;16;23
1;0;2020-04-13;17;35
1;0;2020-04-13;18;18
1;0;2020-04-13;19;22
1;0;2020-04-13;20;13
1;0;2020-04-13;21;11
1;0;2020-04-13;22;2
1;0;2020-04-13;23;9
1;0;2020-04-14;6;11
1;0;2020-04-14;7;27
1;0;2020-04-14;8;12
1;0;2020-04-14;9;23
1;0;2020-04-14;10;19
1;0;2020-04-14;11;15
1;0;2020-04-14;12;10
1;0;2020-04-14;13;14
1;0;2020-04-14;14;31
1;0;2020-04-14;15;28
1;0;2020-04-14;16;20
1;0;2020-04-14;17;23
1;0;2020-04-14;18;36
1;0;2020-04-14;19;16
1;0;2020-04-14;20;18
1;0;2020-04-14;21;11
1;0;2020-04-14;22;1
1;0;2020-04-14;23;6
1;0;2020-04-15;0;2
1;0;2020-04-15;6;5
1;0;2020-04-15;7;23
1;0;2020-04-15;8;12
1;0;2020-04-15;9;13
1;0;2020-04-15;10;15
1;0;2020-04-15;11;15
1;0;2020-04-15;12;14
1;0;2020-04-15;13;15
1;0;2020-04-15;14;14
1;0;2020-04-15;15;18
1;0;2020-04-15;16;27
1;0;2020-04-15;17;20
1;0;2020-04-15;18;24
1;0;2020-04-15;19;31
1;0;2020-04-15;20;13
1;0;2020-04-15;21;11
1;0;2020-04-15;22;3
1;0;2020-04-15;23;5
1;0;2020-04-16;0;3
1;0;2020-04-16;6;7
1;0;2020-04-16;7;20
1;0;2020-04-16;8;14
1;0;2020-04-16;9;24
1;0;2020-04-16;10;15
1;0;2020-04-16;11;19
1;0;2020-04-16;12;13
1;0;2020-04-16;13;17
1;0;2020-04-16;14;11
1;0;2020-04-16;15;20
1;0;2020-04-16;16;14
1;0;2020-04-16;17;27
1;0;2020-04-16;18;26
1;0;2020-04-16;19;27
1;0;2020-04-16;20;16
1;0;2020-04-16;21;13
1;0;2020-04-16;22;2
1;0;2020-04-16;23;4
1;0;2020-04-17;0;4
1;0;2020-04-17;6;10
1;0;2020-04-17;7;24
1;0;2020-04-17;8;11
1;0;2020-04-17;9;17
1;0;2020-04-17;10;20
1;0;2020-04-17;11;19
1;0;2020-04-17;12;31
1;0;2020-04-17;13;20
1;0;2020-04-17;14;25
1;0;2020-04-17;15;19
1;0;2020-04-17;16;21
1;0;2020-04-17;17;27
1;0;2020-04-17;18;29
1;0;2020-04-17;19;22
1;0;2020-04-17;20;20
1;0;2020-04-17;21;6
1;0;2020-04-17;22;1
1;0;2020-04-17;23;10
1;0;2020-04-20;6;11
1;0;2020-04-20;7;25
1;0;2020-04-20;8;16
1;0;2020-04-20;9;23
1;0;2020-04-20;10;29
1;0;2020-04-20;11;18
1;0;2020-04-20;12;17
1;0;2020-04-20;13;18
1;0;2020-04-20;14;23
1;0;2020-04-20;15;52
1;0;2020-04-20;16;43
1;0;2020-04-20;17;29
1;0;2020-04-20;18;19
1;0;2020-04-20;19;38
1;0;2020-04-20;20;24
1;0;2020-04-20;21;6
1;0;2020-04-20;22;4
1;0;2020-04-20;23;9
1;0;2020-04-21;0;4
1;0;2020-04-21;6;9
1;0;2020-04-21;7;23
1;0;2020-04-21;8;18
1;0;2020-04-21;9;26
1;0;2020-04-21;10;30
1;0;2020-04-21;11;19
1;0;2020-04-21;12;18
1;0;2020-04-21;13;20
1;0;2020-04-21;14;31
1;0;2020-04-21;15;71
1;0;2020-04-21;16;20
1;0;2020-04-21;17;30
1;0;2020-04-21;19;24
1;0;2020-04-21;20;18
1;0;2020-04-21;21;13
1;0;2020-04-21;22;13
1;0;2020-04-21;23;10
1;0;2020-04-22;0;8
1;0;2020-04-22;6;12
1;0;2020-04-22;7;26
1;0;2020-04-22;8;16
1;0;2020-04-22;9;25
1;0;2020-04-22;10;22
1;0;2020-04-22;11;24
1;0;2020-04-22;12;11
1;0;2020-04-22;13;14
1;0;2020-04-22;14;6
1;0;2020-04-22;15;31
1;0;2020-04-22;16;35
1;0;2020-04-22;17;29
1;0;2020-04-22;18;31
1;0;2020-04-22;19;25
1;0;2020-04-22;20;18
1;0;2020-04-22;21;13
1;0;2020-04-22;22;1
1;0;2020-04-22;23;12
1;0;2020-04-27;6;14
1;0;2020-04-27;7;17
1;0;2020-04-27;8;26
1;0;2020-04-27;9;24
1;0;2020-04-27;10;27
1;0;2020-04-27;11;20
1;0;2020-04-27;12;24
1;0;2020-04-27;13;27
1;0;2020-04-27;14;31
1;0;2020-04-27;15;37
1;0;2020-04-27;16;32
1;0;2020-04-27;17;30
1;0;2020-04-27;18;18
1;0;2020-04-27;19;18
1;0;2020-04-27;20;5
1;0;2020-04-27;21;6
1;0;2020-04-27;22;8
1;0;2020-04-27;23;9
1;0;2020-04-28;0;3
1;0;2020-04-28;6;10
1;0;2020-04-28;7;28
1;0;2020-04-28;8;10
1;0;2020-04-28;9;18
1;0;2020-04-28;10;22
1;0;2020-04-28;11;13
1;0;2020-04-28;12;40
1;0;2020-04-28;13;19
1;0;2020-04-28;14;19
1;0;2020-04-28;15;30
1;0;2020-04-28;16;33
1;0;2020-04-28;17;21
1;0;2020-04-28;18;27
1;0;2020-04-28;19;14
1;0;2020-04-28;20;4
1;0;2020-04-28;21;2
1;0;2020-04-28;22;1
1;0;2020-04-28;23;12
